ts,v,approach_lock,audio_ok,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_mode,diff_gain,failsafe_ack,flood_alarm,gps_fix,gun_pan_us,heading,heading_mag,heap,js_freeze,lat,lon,low_volt_alarm,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mission_active,mode,nav_on,pid_kd,pid_kp,poll_fail,port_us,pump,pump_cycle,pump_manual,pump_phase,pump_phase_ms,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rssi,rudder_us,sats,session_id,speed_kts,stbd_us,uptime,wifi_assoc,wp_bearing,wp_count,wp_dist_m,wp_idx,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-08-02T10:42:49.483Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,324.9,1660,true,off,1.00,false,false,true,1524,302.8,313.7,121012,,38.876408,-77.046501,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.92,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,25328,3,false,200,25,2,true,-70,1459,12,3975974454,0.3,1500,1334,true,208.4,5,173.2,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:50.500Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,324.9,1660,true,off,1.00,false,false,true,1524,301.8,312.7,121020,,38.876408,-77.046501,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,22.97,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,26349,3,false,200,25,7,true,-71,1459,12,3975974454,0.3,1500,1335,true,208.4,5,173.2,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:51.500Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,322.5,1660,true,off,1.00,false,false,true,1524,300.2,311.1,121020,,38.876408,-77.046501,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,23.40,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,27346,3,false,200,25,4,true,-68,1459,12,3975974454,0.4,1500,1336,true,208.4,5,173.2,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:52.500Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,322.5,1660,true,off,1.00,false,false,true,1524,300.9,311.8,121016,,38.876411,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.31,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,28349,3,false,200,25,5,true,-71,1459,12,3975974454,0.3,1500,1337,true,208.2,5,173.3,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:53.517Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,322.5,1660,true,off,1.00,false,false,true,1524,299.1,310.0,120992,,38.876411,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.29,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,29365,3,false,200,25,4,true,-71,1459,12,3975974454,0.2,1500,1338,true,208.2,5,173.3,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:54.551Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,330.9,1660,true,off,1.00,false,false,true,1524,297.2,308.1,121020,,38.876411,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.25,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,30364,3,false,200,25,4,true,-70,1459,12,3975974454,0.4,1500,1339,true,208.2,5,173.3,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:55.517Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,330.9,1660,true,off,1.00,false,false,true,1524,298.7,309.6,121020,,38.876411,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,22.14,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,31365,3,false,200,25,2,true,-72,1459,12,3975974454,0.3,1500,1340,true,208.2,5,173.3,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:56.534Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,342.9,1660,true,off,1.00,false,false,true,1524,298.4,309.2,121012,,38.876415,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,21.45,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,32383,3,false,200,25,4,true,-81,1459,12,3975974454,0.4,1500,1341,true,208.2,5,173.7,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:57.552Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,352.0,1660,true,off,1.00,false,false,true,1524,298.0,308.8,121012,,38.876415,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,23.04,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,33399,3,false,200,25,5,true,-61,1459,12,3975974454,0.4,1500,1342,true,208.2,5,173.7,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:58.568Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,357.3,1660,true,off,1.00,false,false,true,1524,297.8,308.7,121024,,38.876419,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,23.99,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,34415,3,false,200,25,4,true,-76,1459,12,3975974454,0.4,1500,1343,true,208.1,5,174.0,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:42:59.573Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,357.3,1660,true,off,1.00,false,false,true,1524,297.2,308.0,121020,,38.876419,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,23.92,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,35427,3,false,200,25,7,true,-67,1459,12,3975974454,0.3,1500,1344,true,208.1,5,174.0,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:43:00.572Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,3.2,1660,true,off,1.00,false,false,true,1524,297.3,308.1,121032,,38.876419,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,22.75,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,36432,3,false,200,25,4,true,-68,1459,12,3975974454,0.3,1500,1345,true,208.1,5,174.0,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:43:01.623Z,0.13.3,true,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,7.2,1660,true,off,1.00,false,false,true,1524,295.7,306.6,121028,,38.876423,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,23.63,true,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,37451,3,false,200,25,6,true,-70,1459,12,3975974454,0.3,1500,1346,true,208.1,5,174.4,3,38.875038,-77.047455,true,38.874722,-77.047371
2026-08-02T10:43:02.623Z,0.13.3,false,true,16.43,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,7.2,1660,true,off,1.00,false,false,true,1524,293.6,304.5,121028,,38.876423,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,26.85,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,38468,3,false,200,25,7,true,-64,1459,12,3975974454,0.3,1500,1347,true,,0,,0,,,false,,
2026-08-02T10:43:03.640Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,7.2,1660,true,off,1.00,false,false,true,1524,292.7,303.6,121016,,38.876423,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,26.91,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,39482,3,false,200,25,3,true,-70,1459,12,3975974454,0.2,1500,1348,true,,0,,0,,,false,,
2026-08-02T10:43:04.640Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,7.2,1660,true,off,1.00,false,false,true,1524,293.6,304.4,121032,,38.876423,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.17,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,40487,3,false,200,25,0,true,-65,1459,12,3975974454,0.1,1500,1349,true,,0,,0,,,false,,
2026-08-02T10:43:05.657Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,293.6,304.5,121036,,38.876423,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,23.06,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,41506,3,false,200,25,3,true,-66,1459,12,3975974454,0.3,1500,1350,true,,0,,0,,,false,,
2026-08-02T10:43:06.657Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,292.4,303.2,121040,,38.876427,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.60,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,42514,3,false,200,25,0,true,-66,1459,12,3975974454,0.3,1500,1351,true,,0,,0,,,false,,
2026-08-02T10:43:07.640Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,292.0,302.8,121036,,38.876427,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,23.26,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,43494,3,false,200,25,4,true,-63,1459,12,3975974454,0.3,1500,1352,true,,0,,0,,,false,,
2026-08-02T10:43:08.674Z,0.13.3,false,true,16.43,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,293.8,304.7,121032,,38.876427,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.69,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,44522,3,false,200,25,1,true,-66,1459,12,3975974454,0.2,1500,1353,true,,0,,0,,,false,,
2026-08-02T10:43:09.674Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,295.3,306.2,121020,,38.876427,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,26.25,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,45522,3,false,200,25,5,true,-66,1459,12,3975974454,0.2,1500,1354,true,,0,,0,,,false,,
2026-08-02T10:43:10.708Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,294.2,305.1,121016,,38.876427,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,21.66,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,46555,3,false,200,25,0,true,-65,1459,12,3975974454,0.3,1500,1355,true,,0,,0,,,false,,
2026-08-02T10:43:11.691Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,293.0,303.8,121020,,38.876431,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,19.64,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,47537,3,false,200,25,5,true,-66,1459,12,3975974454,0.2,1500,1356,true,,0,,0,,,false,,
2026-08-02T10:43:12.708Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,288.4,299.2,121024,,38.876431,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,22.69,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,48538,3,false,200,25,5,true,-67,1459,12,3975974454,0.3,1500,1357,true,,0,,0,,,false,,
2026-08-02T10:43:13.708Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,286.5,297.4,121016,,38.876431,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.81,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,49568,3,false,200,25,2,true,-70,1459,12,3975974454,0.3,1500,1358,true,,0,,0,,,false,,
2026-08-02T10:43:14.708Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,285.9,296.7,121024,,38.876431,-77.046509,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.58,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,50554,3,false,200,25,3,true,-72,1459,12,3975974454,0.2,1500,1359,true,,0,,0,,,false,,
2026-08-02T10:43:15.742Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,358.8,1660,true,off,1.00,false,false,true,1524,284.7,295.5,121028,,38.876431,-77.046516,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,21.57,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,51586,3,false,200,25,3,true,-67,1459,12,3975974454,0.3,1500,1360,true,,0,,0,,,false,,
2026-08-02T10:43:16.725Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,343.6,1660,true,off,1.00,false,false,true,1524,282.0,292.9,121028,,38.876434,-77.046516,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,20.93,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,52574,3,false,200,25,5,true,-64,1459,12,3975974454,0.3,1500,1361,true,,0,,0,,,false,,
2026-08-02T10:43:17.759Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,336.9,1660,true,off,1.00,false,false,true,1524,278.3,289.2,121028,,38.876434,-77.046516,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,19.16,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,53607,3,false,200,25,7,true,-68,1459,12,3975974454,0.4,1500,1362,true,,0,,0,,,false,,
2026-08-02T10:43:18.742Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,336.9,1660,true,off,1.00,false,false,true,1524,279.5,290.3,121028,,38.876434,-77.046516,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,21.42,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,54594,3,false,200,25,1,true,-76,1459,12,3975974454,0.2,1500,1363,true,,0,,0,,,false,,
2026-08-02T10:43:19.759Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,336.9,1660,true,off,1.00,false,false,true,1524,278.6,289.4,121040,,38.876438,-77.046516,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,26.65,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,55606,3,false,200,25,3,true,-74,1459,12,3975974454,0.2,1500,1364,true,,0,,0,,,false,,
2026-08-02T10:43:20.793Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,336.9,1660,true,off,1.00,false,false,true,1524,275.3,286.2,121028,,38.876438,-77.046516,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.38,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,56611,3,false,200,25,8,true,-72,1459,12,3975974454,0.3,1500,1365,true,,0,,0,,,false,,
2026-08-02T10:43:21.793Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,336.8,1660,true,off,1.00,false,false,true,1524,274.4,285.2,121040,,38.876438,-77.046516,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,17.13,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,57646,3,false,200,25,4,true,-75,1459,12,3975974454,0.3,1500,1366,true,,0,,0,,,false,,
2026-08-02T10:43:22.793Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,336.8,1660,true,off,1.00,false,false,true,1524,273.9,284.7,121032,,38.876438,-77.046516,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,22.38,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,58636,3,false,200,25,1,true,-68,1459,12,3975974454,0.3,1500,1367,true,,0,,0,,,false,,
2026-08-02T10:43:23.843Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,336.8,1660,true,off,1.00,false,false,true,1524,271.8,282.6,121024,,38.876438,-77.046524,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,28.72,false,MANUAL,true,2.00,1.50,,1500,false,3,false,cooldown,59640,3,false,200,25,4,true,-70,1459,12,3975974454,0.3,1500,1368,true,,0,,0,,,false,,
2026-08-02T10:43:24.793Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,337.7,1660,true,off,1.00,false,false,true,1524,271.9,282.7,121032,,38.876442,-77.046524,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,23.00,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,2,true,-68,1459,12,3975974454,0.3,1500,1369,true,,0,,0,,,false,,
2026-08-02T10:43:25.793Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,276.2,287.1,121032,,38.876442,-77.046524,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,18.16,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,2,true,-64,1459,12,3975974454,0.3,1500,1370,true,,0,,0,,,false,,
2026-08-02T10:43:26.827Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,276.3,287.2,121020,,38.876442,-77.046524,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.44,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,6,true,-72,1459,12,3975974454,0.3,1500,1371,true,,0,,0,,,false,,
2026-08-02T10:43:27.844Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,273.4,284.3,121020,,38.876442,-77.046524,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,25.89,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,6,true,-82,1459,12,3975974454,0.2,1500,1372,true,,0,,0,,,false,,
2026-08-02T10:43:28.844Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,272.9,283.8,121028,,38.876442,-77.046524,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,22.41,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,0,true,-76,1459,12,3975974454,0.1,1500,1373,true,,0,,0,,,false,,
2026-08-02T10:43:29.827Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,268.4,279.2,121036,,38.876442,-77.046524,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,20.24,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,8,true,-68,1459,12,3975974454,0.3,1500,1374,true,,0,,0,,,false,,
2026-08-02T10:43:30.844Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,267.2,278.0,121036,,38.876446,-77.046524,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,21.36,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,1,true,-65,1459,12,3975974454,0.3,1500,1375,true,,0,,0,,,false,,
2026-08-02T10:43:31.844Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,267.4,278.3,121028,,38.876446,-77.046532,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,22.84,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,3,true,-67,1459,12,3975974454,0.2,1500,1376,true,,0,,0,,,false,,
2026-08-02T10:43:32.861Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,266.5,277.4,121028,,38.876446,-77.046532,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,21.54,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,1,true,-80,1459,12,3975974454,0.2,1500,1377,true,,0,,0,,,false,,
2026-08-02T10:43:33.861Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,264.6,275.5,121028,,38.876446,-77.046532,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,22.17,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,1,true,-67,1459,12,3975974454,0.2,1500,1378,true,,0,,0,,,false,,
2026-08-02T10:43:34.895Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,262.3,273.2,121028,,38.876446,-77.046532,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,26.13,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,1,true,-77,1459,12,3975974454,0.2,1500,1379,true,,0,,0,,,false,,
2026-08-02T10:43:35.862Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,261.7,272.6,121040,,38.876450,-77.046532,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,17.18,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,6,true,-66,1459,12,3975974454,0.2,1500,1380,true,,0,,0,,,false,,
2026-08-02T10:43:36.862Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,260.7,271.6,121040,,38.876450,-77.046532,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,19.89,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,3,true,-65,1459,12,3975974454,0.2,1500,1381,true,,0,,0,,,false,,
2026-08-02T10:43:37.879Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,259.4,270.3,121028,,38.876450,-77.046539,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.62,false,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,3,true,-65,1459,12,3975974454,0.2,1500,1382,true,,0,,0,,,false,,
2026-08-02T10:43:38.879Z,0.13.3,false,true,16.43,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,262.3,272.9,121036,,38.876450,-77.046539,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,25.83,true,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,7,true,-69,1459,12,3975974454,0.1,1500,1383,true,336.2,4,31.1,0,38.876705,-77.046684,true,,
2026-08-02T10:43:39.879Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,260.1,271.0,121028,,38.876450,-77.046539,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,28.33,true,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,6,true,-69,1459,12,3975974454,0.2,1500,1384,true,336.2,4,31.1,0,38.876705,-77.046684,true,,
2026-08-02T10:43:40.879Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,335.4,1660,true,off,1.00,false,false,true,1524,255.4,266.2,121028,,38.876450,-77.046539,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.04,true,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,6,true,-67,1459,12,3975974454,0.2,1500,1385,true,336.2,4,31.1,0,38.876705,-77.046684,true,,
2026-08-02T10:43:41.896Z,0.13.3,false,true,16.43,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,334.8,1660,true,off,1.00,false,false,true,1524,258.1,269.0,121024,,38.876453,-77.046539,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,20.60,true,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,1,true,-70,1459,12,3975974454,0.4,1500,1386,true,335.9,4,30.7,0,38.876705,-77.046684,true,,
2026-08-02T10:43:42.896Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,334.8,1660,true,off,1.00,false,false,true,1524,259.1,270.0,121028,,38.876453,-77.046539,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,21.12,true,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,5,true,-69,1459,12,3975974454,0.4,1500,1387,true,335.9,4,30.7,0,38.876705,-77.046684,true,,
2026-08-02T10:43:43.896Z,0.13.3,false,true,16.44,false,false,false,false,false,none,1000,1476,1000,1500,1382,1000,0.1,334.8,1660,true,off,1.00,false,false,true,1524,257.2,268.0,121044,,38.876453,-77.046539,false,24.53,15,100,good,24.5,done,80,true,true,-31.57,-3.00,-18.00,24.41,true,MANUAL,true,2.00,1.50,,1500,false,,false,off,,3,false,200,25,1,true,-69,1459,12,3975974454,0.1,1500,1388,true,335.9,4,30.7,0,38.876705,-77.046684,true,,
