ts,v,approach_lock,audio_ok,batt_v,bilge_fwd,bilge_mid,bilge_rear,bridge_on,captured,captured_by,ch_guard,ch_gun_pan,ch_mode,ch_reverse,ch_rudder,ch_throttle,cog_trim,course,cruise_us,deck_on,depth_age_ms,depth_mode,depth_raw_us,diff_gain,failsafe_ack,gps_fix,gun_pan_us,heading,heading_mag,heap,lat,lon,mag_baseline_uT,mag_cal_circ_pct,mag_cal_progress,mag_cal_quality,mag_cal_radius_uT,mag_cal_state,mag_cal_ts,mag_calibrated,mag_from_nvs,mag_off_x,mag_off_y,mag_off_z,mag_uT,mission_active,mode,nav_on,pid_kd,pid_kp,port_us,pump,pump_cycle,pump_manual,pump_phase,pump_phase_ms,pump_stuck,radar_burst_ms,radar_on,radar_pause_ms,radar_speed,rc_age_ms,rc_ever_good,rudder_us,sats,session_id,speed_kts,stbd_us,uptime,wp_bearing,wp_count,wp_dist_m,wp_idx,wp_lat,wp_lon,wp_set,wp_start_lat,wp_start_lon
2026-07-11T10:53:45.930Z,0.8.2,false,false,15.22,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,54.1,65.0,135860,38.869987,-77.039589,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.98,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,2,true,1503,12,3249034181,0.3,1500,1914,9.7,26,50.8,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:46.989Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,55.3,66.2,135860,38.869987,-77.039589,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.89,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,1,true,1503,12,3249034181,0.4,1500,1915,9.7,26,50.8,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:48.043Z,0.8.2,false,false,15.23,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,56.9,67.8,135860,38.869987,-77.039597,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.57,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,2,false,3,false,200,25,7,true,1503,12,3249034181,0.3,1500,1916,10.5,26,50.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:49.110Z,0.8.2,false,false,15.22,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,58.5,69.4,135868,38.869987,-77.039597,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.31,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,567,false,3,false,200,25,1,true,1503,12,3249034181,0.3,1500,1917,10.5,26,50.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:50.168Z,0.8.2,false,false,15.22,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,60.7,71.6,135868,38.869984,-77.039597,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.00,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,6,true,1503,12,3249034181,0.3,1500,1918,10.3,26,51.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:51.222Z,0.8.2,false,false,15.22,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,63.6,74.5,135868,38.869984,-77.039597,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.42,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,265,false,3,false,200,25,5,true,1503,12,3249034181,0.2,1500,1920,10.3,26,51.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:52.276Z,0.8.2,false,false,15.22,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,65.6,76.5,135868,38.869984,-77.039597,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.63,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,147,false,3,false,200,25,3,true,1503,12,3249034181,0.4,1500,1921,10.3,26,51.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:53.343Z,0.8.2,false,false,15.22,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,67.4,78.3,135868,38.869984,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.25,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,58,false,3,false,200,25,3,true,1503,12,3249034181,0.4,1500,1922,11.1,26,51.4,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:54.410Z,0.8.2,false,false,15.22,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,70.2,81.1,135864,38.869984,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.42,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,96,false,3,false,200,25,5,true,1503,12,3249034181,0.3,1500,1923,11.1,26,51.4,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:55.477Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,73.1,84.0,135852,38.869984,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.82,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,1,true,1503,12,3249034181,0.2,1500,1924,11.1,26,51.4,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:56.544Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,75.8,86.7,135864,38.869984,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.68,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,1,true,1503,12,3249034181,0.1,1500,1925,11.1,26,51.4,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:57.611Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,78.9,89.8,135856,38.869980,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.47,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,6,true,1503,12,3249034181,0.3,1500,1926,10.9,26,51.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:58.678Z,0.8.2,false,false,15.23,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,81.3,92.2,135836,38.869980,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.36,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,1,false,3,false,200,25,5,true,1503,12,3249034181,0.1,1500,1927,10.9,26,51.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:53:59.761Z,0.8.2,false,false,15.22,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,83.8,94.7,135836,38.869980,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.69,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,3,false,3,false,200,25,7,true,1503,12,3249034181,0.1,1500,1928,10.9,26,51.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:00.828Z,0.8.2,false,false,15.23,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,86.1,97.0,135852,38.869980,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.00,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,39,false,3,false,200,25,8,true,1503,12,3249034181,0.1,1500,1929,10.9,26,51.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:01.913Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,88.5,99.4,135864,38.869980,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.57,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,8,true,1503,12,3249034181,0.1,1500,1930,10.9,26,51.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:02.995Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,90.5,101.4,135856,38.869980,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.44,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,6,true,1503,12,3249034181,0.0,1500,1931,10.9,26,51.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:04.062Z,0.8.2,false,false,15.22,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,91.8,102.7,135856,38.869980,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.60,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,5,true,1503,12,3249034181,0.3,1500,1932,10.9,26,51.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:05.124Z,0.8.2,false,false,15.22,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,92.9,103.8,135848,38.869980,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.14,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,6,false,3,false,200,25,3,true,1503,12,3249034181,0.2,1500,1933,10.9,26,51.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:06.208Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,94.8,105.7,135852,38.869980,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.03,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,0,true,1503,12,3249034181,0.4,1500,1935,10.9,26,51.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:07.275Z,0.8.2,false,false,15.23,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,95.9,106.8,135852,38.869976,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.19,true,MANUAL,false,2.00,1.50,1500,true,,false,off,,false,3,false,200,25,1,true,1503,12,3249034181,0.3,1500,1936,10.9,26,52.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:08.375Z,0.8.2,false,false,15.22,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,97.1,108.0,135852,38.869976,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.71,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,5,true,1503,12,3249034181,0.2,1500,1937,10.9,26,52.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:09.442Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,98.0,108.9,135852,38.869976,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.28,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,6,true,1503,12,3249034181,0.1,1500,1938,10.9,26,52.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:10.525Z,0.8.2,false,false,15.23,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,99.0,109.9,135852,38.869976,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.09,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,2,false,3,false,200,25,2,true,1503,12,3249034181,0.2,1500,1939,10.9,26,52.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:11.592Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,100.5,111.3,135848,38.869976,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.39,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,1,true,1503,12,3249034181,0.1,1500,1940,10.9,26,52.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:12.676Z,0.8.2,false,false,15.22,false,false,true,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,101.9,112.8,135864,38.869976,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.02,true,MANUAL,false,2.00,1.50,1500,true,1,false,on,190,false,3,false,200,25,5,true,1503,12,3249034181,0.2,1500,1941,10.9,26,52.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:13.742Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1500,1509,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,102.8,113.7,135852,38.869976,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.21,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,1,true,1503,12,3249034181,0.1,1500,1942,10.9,26,52.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:14.876Z,0.8.2,false,false,15.23,false,false,false,false,false,none,1000,1636,1000,1501,1233,1000,0.1,226.1,1700,false,,off,,1.00,false,true,1364,103.8,114.7,135852,38.869980,-77.039612,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.54,true,MANUAL,false,2.00,1.50,1500,false,,false,off,,false,3,false,200,25,4,true,1409,12,3249034181,0.2,1500,1943,11.6,26,52.0,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:15.960Z,0.8.2,false,false,15.22,false,false,false,false,false,none,1000,1636,1000,1500,1000,1570,0.1,226.1,1700,false,,off,,1.00,false,true,1364,105.3,116.2,135856,38.869980,-77.039612,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.98,true,MANUAL,false,2.00,1.50,1641,false,,false,off,,false,3,false,200,25,5,true,1330,12,3249034181,0.1,1671,1944,11.6,26,52.0,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:17.026Z,0.8.2,false,false,15.09,false,false,false,false,false,none,1000,1636,1000,1500,1000,1662,0.1,226.1,1700,false,,off,,1.00,false,true,1364,108.8,119.7,135856,38.869980,-77.039612,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,22.42,true,MANUAL,false,2.00,1.50,1668,false,,false,off,,false,3,false,200,25,5,true,1330,12,3249034181,0.2,1706,1945,11.6,26,52.0,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:18.093Z,0.8.2,false,false,15.20,false,false,false,false,false,none,1000,1636,1000,1500,1000,1662,0.1,226.1,1700,false,,off,,1.00,false,true,1364,109.1,120.0,135852,38.869976,-77.039604,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.30,true,MANUAL,false,2.00,1.50,1668,false,,false,off,,false,3,false,200,25,7,true,1330,12,3249034181,0.4,1706,1946,10.9,26,52.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:19.160Z,0.8.2,false,false,15.13,false,false,false,false,false,none,1000,1636,1000,1500,1000,1662,0.1,105.6,1700,false,,off,,1.00,false,true,1364,96.6,107.5,135856,38.869980,-77.039597,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.46,true,MANUAL,false,2.00,1.50,1668,false,,false,off,,false,3,false,200,25,6,true,1330,12,3249034181,1.2,1706,1947,10.2,26,51.7,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:20.227Z,0.8.2,false,false,15.15,false,false,false,false,false,none,1000,1636,1000,1500,1000,1662,0.1,88.8,1700,false,,off,,1.00,false,true,1364,73.4,84.3,135856,38.869984,-77.039597,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.09,true,MANUAL,false,2.00,1.50,1668,false,,false,off,,false,3,false,200,25,4,true,1330,12,3249034181,1.2,1706,1949,10.3,26,51.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:21.293Z,0.8.2,false,false,15.19,false,false,false,false,false,none,1000,1636,1000,1500,1509,1662,0.1,66.6,1700,false,,off,,1.00,false,true,1364,39.2,50.1,135856,38.869987,-77.039589,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,16.80,true,MANUAL,false,2.00,1.50,1687,false,,false,off,,false,3,false,200,25,1,true,1503,12,3249034181,1.2,1687,1950,9.7,26,50.8,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:22.360Z,0.8.2,false,false,15.10,false,false,true,false,false,none,1000,1636,1000,1500,1509,1662,1.1,46.8,1700,false,,off,,1.00,false,true,1364,27.8,37.7,135856,38.869991,-77.039581,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.92,true,MANUAL,false,2.00,1.50,1687,true,1,false,on,97,false,3,false,200,25,1,true,1503,12,3249034181,1.4,1687,1951,9.1,26,50.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:23.427Z,0.8.2,false,false,15.16,false,false,false,false,false,none,1000,1636,1000,1504,1267,1662,1.1,39.5,1700,false,,off,,1.00,false,true,1364,30.9,40.8,135856,38.869999,-77.039581,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.70,true,MANUAL,false,2.00,1.50,1679,false,,false,off,,false,3,false,200,25,1,true,1420,12,3249034181,1.6,1695,1952,9.2,26,49.4,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:24.494Z,0.8.2,false,false,15.14,false,false,false,false,false,none,1000,1636,1000,1502,1289,1662,1.0,39.1,1700,false,,off,,1.00,false,true,1364,41.0,51.0,135848,38.870003,-77.039574,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.12,true,MANUAL,false,2.00,1.50,1679,false,,false,off,,false,3,false,200,25,5,true,1428,12,3249034181,1.8,1695,1953,8.5,26,48.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:25.578Z,0.8.2,false,false,15.10,false,false,false,false,false,none,1000,1636,1000,1501,1358,1662,0.8,34.8,1700,false,,off,,1.00,false,true,1364,34.8,45.0,135860,38.870010,-77.039566,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.54,true,MANUAL,false,2.00,1.50,1682,false,,false,off,,false,3,false,200,25,1,true,1451,12,3249034181,1.9,1692,1954,7.9,26,48.0,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:26.644Z,0.8.2,false,false,15.12,false,false,true,false,false,none,1000,1636,1000,1501,1441,1661,1.1,30.1,1700,false,,off,,1.00,false,true,1364,22.3,32.1,135860,38.870018,-77.039558,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.41,true,MANUAL,false,2.00,1.50,1685,true,1,false,on,22,false,3,false,200,25,3,true,1479,12,3249034181,1.8,1689,1955,7.3,26,47.0,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:27.711Z,0.8.2,false,false,15.18,false,false,false,false,false,none,1000,1636,1000,1504,1433,1662,1.3,28.4,1700,false,,off,,1.00,false,true,1364,27.7,37.4,135856,38.870026,-77.039558,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.26,true,MANUAL,false,2.00,1.50,1685,false,,false,off,,false,3,false,200,25,8,true,1477,12,3249034181,1.7,1689,1956,7.4,26,46.2,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:28.795Z,0.8.2,false,false,15.07,false,false,true,false,false,none,1000,1636,1000,1500,1509,1662,1.5,29.7,1700,false,,off,,1.00,false,true,1364,24.4,33.8,135856,38.870033,-77.039551,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.31,true,MANUAL,false,2.00,1.50,1687,true,1,false,on,4,false,3,false,200,25,5,true,1503,12,3249034181,1.8,1687,1957,6.6,26,45.3,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:29.912Z,0.8.2,false,false,15.15,false,false,true,false,false,none,1000,1636,1000,1500,1144,1662,1.7,28.7,1700,false,,off,,1.00,false,true,1364,34.7,44.0,135860,38.870041,-77.039543,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.89,true,MANUAL,false,2.00,1.50,1674,true,1,false,on,48,false,3,false,200,25,5,true,1378,12,3249034181,1.9,1700,1958,5.9,26,44.4,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:30.978Z,0.8.2,false,false,15.10,false,false,true,false,false,none,1000,1636,1000,1500,1509,1662,1.7,30.7,1700,false,,off,,1.00,false,true,1364,27.6,36.9,135860,38.870045,-77.039536,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,23.12,true,MANUAL,false,2.00,1.50,1687,true,1,false,on,37,false,3,false,200,25,6,true,1503,12,3249034181,2.0,1687,1959,5.1,26,43.9,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:32.045Z,0.8.2,false,false,15.14,false,false,false,false,false,none,1000,1636,1000,1500,1509,1662,1.6,28.3,1700,false,,off,,1.00,false,true,1364,30.2,39.6,135860,38.870052,-77.039536,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,21.47,true,MANUAL,false,2.00,1.50,1687,false,,false,off,,false,3,false,200,25,4,true,1503,12,3249034181,1.9,1687,1960,5.3,26,43.0,9,38.870438,-77.039490,true,38.869236,-77.038803
2026-07-11T10:54:33.129Z,0.8.2,false,false,15.08,false,false,true,false,false,none,1000,1636,2000,1500,1509,1662,1.6,32.2,1700,false,,off,,1.00,false,true,1364,39.3,48.7,135860,38.870060,-77.039528,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.63,true,AUTO,false,2.00,1.50,1638,true,1,false,on,390,false,3,false,200,25,0,true,1473,12,3249034181,1.9,1762,1961,4.5,26,42.1,9,38.870438,-77.039490,true,38.870060,-77.039528
2026-07-11T10:54:34.196Z,0.8.2,false,false,14.88,false,false,false,false,false,none,1000,1636,2000,1500,1509,1662,1.6,48.3,1700,false,,off,,1.00,false,true,1364,55.4,64.8,135856,38.870071,-77.039505,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.37,true,AUTO,false,2.00,1.50,1620,false,,false,off,,false,3,false,200,25,3,true,1400,12,3249034181,2.3,1780,1963,1.8,26,40.7,9,38.870438,-77.039490,true,38.870060,-77.039528
2026-07-11T10:54:35.279Z,0.8.2,false,false,15.01,false,false,true,false,false,none,1000,1636,2000,1500,1509,1662,1.2,47.5,1700,false,,off,,1.00,false,true,1364,54.3,64.2,135860,38.870079,-77.039497,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,16.93,true,AUTO,false,2.00,1.50,1644,true,1,false,on,23,false,3,false,200,25,1,true,1428,12,3249034181,2.6,1756,1964,0.9,26,39.9,9,38.870438,-77.039490,true,38.870060,-77.039528
2026-07-11T10:54:36.346Z,0.8.2,false,false,15.16,false,false,false,false,false,none,1000,1636,2000,1500,1509,1662,0.9,40.7,1700,false,,off,,1.00,false,true,1364,37.3,47.4,135652,38.870087,-77.039490,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.41,true,AUTO,false,2.00,1.50,1666,false,,false,off,,false,3,false,200,25,7,true,1476,12,3249034181,2.5,1734,1965,0.0,26,39.0,9,38.870438,-77.039490,true,38.870060,-77.039528
2026-07-11T10:54:37.413Z,0.8.2,false,false,14.92,false,false,true,false,false,none,1000,1636,2000,1500,1509,1474,1.1,35.5,1700,false,,off,,1.00,false,true,1364,31.4,41.3,135864,38.870094,-77.039482,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.75,true,AUTO,false,2.00,1.50,1661,true,1,false,on,32,false,3,false,200,25,3,true,1462,12,3249034181,2.3,1739,1966,359.0,26,38.2,9,38.870438,-77.039490,true,38.870060,-77.039528
2026-07-11T10:54:38.496Z,0.8.2,false,false,15.07,false,false,true,false,false,none,1000,1636,2000,1500,1509,1000,1.1,33.8,1700,false,,off,,1.00,false,true,1364,34.6,44.5,135860,38.870102,-77.039467,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,19.44,true,AUTO,false,2.00,1.50,1641,true,1,false,on,3,false,3,false,200,25,4,true,1440,12,3249034181,2.5,1759,1967,357.0,26,37.4,9,38.870438,-77.039490,true,38.870060,-77.039528
2026-07-11T10:54:39.563Z,0.8.2,false,false,15.15,false,false,false,false,false,none,1000,1636,2000,1500,1509,1000,1.0,31.1,1700,false,,off,,1.00,false,true,1364,31.0,41.0,135860,38.870113,-77.039459,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,17.71,true,AUTO,false,2.00,1.50,1657,false,,false,off,,false,3,false,200,25,1,true,1457,12,3249034181,2.5,1743,1968,355.8,26,36.2,9,38.870438,-77.039490,true,38.870060,-77.039528
2026-07-11T10:54:40.647Z,0.8.2,false,false,15.00,false,false,true,false,false,none,1000,1636,2000,1500,1509,1000,1.1,27.6,1700,false,,off,,1.00,false,true,1364,24.7,34.6,135868,38.870117,-77.039452,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,18.62,true,AUTO,false,2.00,1.50,1664,true,1,false,on,104,false,3,false,200,25,7,true,1463,12,3249034181,2.4,1736,1969,354.7,26,35.8,9,38.870438,-77.039490,true,38.870060,-77.039528
2026-07-11T10:54:41.730Z,0.8.2,false,false,15.06,false,false,false,false,false,none,1000,1636,2000,1500,1509,1000,1.2,25.3,1700,false,,off,,1.00,false,true,1364,24.1,33.9,135860,38.870121,-77.039444,22.46,0,0,good,22.5,idle,116,true,true,-39.53,-1.35,-20.33,20.18,true,AUTO,false,2.00,1.50,1659,false,,false,off,,false,3,false,200,25,3,true,1457,12,3249034181,2.3,1741,1970,353.6,26,35.4,9,38.870438,-77.039490,true,38.870060,-77.039528
